100,3.4599999999999994e-05
200,6.58e-05
300,0.0001406
400,0.00019619999999999997
500,0.0002708
600,0.0004051
700,0.0005538
800,0.0008638
900,0.0009513000000000001
1000,0.0010085
1100,0.0012976
1200,0.0015317
1300,0.0018583000000000002
1400,0.0021605999999999995
1500,0.0025593000000000005
1600,0.0026841
1700,0.0032264999999999993
1800,0.0035147999999999998
1900,0.0039701
2000,0.004495
2100,0.004769399999999999
2200,0.0051663
2300,0.0054831
2400,0.0062940999999999995
2500,0.006827700000000001
2600,0.0071407000000000016
2700,0.0078888
2800,0.008461
2900,0.009097500000000001
3000,0.0096871
3100,0.0106146
3200,0.011201100000000002
3300,0.012032400000000002
3400,0.012642200000000001
3500,0.013496999999999999
3600,0.0140488
3700,0.0149784
3800,0.0156793
3900,0.016712200000000003
4000,0.0173978
4100,0.0181953
4200,0.0193236
4300,0.020032
4400,0.0210636
4500,0.022216800000000002
4600,0.0230418
4700,0.024333600000000004
4800,0.0248967
4900,0.026203999999999998
5000,0.0274171
5100,0.0284916
5200,0.0295049
5300,0.030872100000000003
5400,0.032048400000000005
5500,0.0331581
5600,0.0345195
5700,0.0357119
5800,0.0368946
5900,0.0382115
6000,0.039356
6100,0.040871199999999996
6200,0.042114
6300,0.0435873
6400,0.04533160000000001
6500,0.0464526
6600,0.0478023
6700,0.049320800000000005
6800,0.0506386
6900,0.052279
7000,0.0537073
7100,0.0553805
7200,0.0570171
7300,0.058367499999999996
7400,0.060133000000000006
7500,0.061894899999999996
7600,0.06403990000000001
7700,0.06539810000000001
7800,0.0669742
7900,0.06894940000000001
8000,0.07040060000000001
8100,0.07231599999999999
8200,0.0740087
8300,0.07565720000000001
8400,0.0775293
8500,0.07932399999999998
8600,0.08151610000000001
8700,0.0834025
8800,0.08498430000000001
8900,0.0873853
9000,0.0892042
9100,0.0912705
9200,0.09270969999999999
9300,0.09529970000000001
9400,0.09708950000000001
9500,0.0993211
9600,0.10160120000000002
9700,0.10329319999999997
9800,0.1058258
9900,0.10802580000000002
10000,0.10991790000000001
